employee_id,name,age,salary
7470,Laura Robles,17,61706
7471,Mary Gilbert,37,33119
7472,Mrs. Kimberly Combs,79,92796
7473,Heather Hernandez,46,4231
7474,Brenda Wyatt,68,50137
7475,Maurice Howard,57,15382
7476,Amanda Wheeler,91,40209
7477,Julie Williamson,78,78845
7478,Michael Villa,30,28289
7479,Shannon Moore,67,77227
7480,Kathleen Franco,49,77388
7481,Elizabeth Nash,3,17311
7482,Megan Mckee,20,38137
7483,Robert Lee,30,72614
7484,Eric Velez,29,81069
7485,Marie Wood,98,33655
7486,Samuel Morrison,16,67053
7487,Richard Villegas,27,75562
7488,Evan Gates,72,7893
7489,Christina Grant,55,70248
7490,Lisa Cook,49,19773
7491,David Wright,57,16265
7492,Scott Medina,44,72354
7493,Lucas Hopkins,13,66642
7494,Crystal Turner,19,91147
7495,Kathryn Harper,27,57209
7496,Christian Cortez,37,20842
7497,Samuel Sheppard,86,75204
7498,Joseph Lopez,11,61828
7499,John French,39,54845
7500,Heather Dougherty,35,79759
7501,Jermaine Baldwin,61,47274
7502,Brett Bauer,1,32039
7503,Timothy Moore,17,59252
7504,Sabrina Dunn,83,39369
7505,Christopher Lee,78,41778
7506,Sara Perez,38,16939
7507,Cole Adams,29,36763
7508,Brian Robinson,24,82695
7509,Stephanie Owens,84,63078
7510,Mrs. Joanna Gardner,43,41832
7511,Michael Holmes,10,41724
7512,April Holden,50,97252
7513,Christopher Holt,93,3894
7514,Audrey Walton,41,91826
7515,Dr. Cody Oneal,67,89984
7516,Eric Bryant,28,88463
7517,Christopher Davis,74,46750
7518,Robert Hull,80,30935
7519,Hunter Hale,3,77190
7520,Christine Montgomery,2,24982
7521,John Williams,12,9735
7522,Crystal Richardson,60,32240
7523,Todd Mcmillan DDS,57,96108
7524,Linda Williams,38,17290
7525,Kelsey Herrera,40,3336
7526,Alec George,48,12901
7527,Peter Carlson,73,95048
7528,Diane Buck,32,73074
7529,Kevin Martinez,99,58123
7530,Samuel Moore,40,5164
7531,Denise Martinez,66,70830
7532,Michael Hart,16,64424
7533,Robert Martinez,60,72231
7534,Jerome Heath,32,13463
7535,Caleb Mccullough,97,14337
7536,Scott Andrews,59,59585
7537,Joel Love,9,73957
7538,Ashley Johnson,54,46080
7539,Dr. John Rodriguez DDS,91,3394
7540,Courtney Torres,50,40540
7541,Kimberly Oliver,43,93497
7542,Andrew Harrison,49,82769
7543,Diamond Steele,75,73336
7544,Candice Lee,40,27257
7545,James Thomas,9,79886
7546,David Moreno,13,15143
7547,Michael Brown,89,57169
7548,Tanya Mills,36,18534
7549,Kimberly Luna,92,53341
7550,Wendy Estrada,55,39874
7551,Paula Mccormick,63,50714
7552,Tim Ward,4,56809
7553,Catherine Brown,92,15830
7554,Christopher Barnes,78,21299
7555,Jennifer Farrell,28,68953
7556,Trevor Navarro,2,23378
7557,Laura Nguyen,20,95439
7558,Robert Harrison,19,50633
7559,Richard Diaz,66,69874
7560,Christopher Howell,4,74834
7561,David Garrett,36,80051
7562,Kevin Mcguire,34,55939
7563,Hannah Hawkins,65,50284
7564,Tony Page,90,86012
7565,Becky Martinez,93,7121
7566,Barbara Cox,51,67711
7567,Christopher Santiago,96,23107
7568,Jacob Ochoa,83,86754
7569,Nancy Zimmerman,18,17549
7570,Tyler Sanchez,66,68859
7571,Luis Vazquez,46,67650
7572,Leah Gomez,74,60025
7573,Paul Soto,77,38000
7574,James Bauer,31,4654
7575,Jacob Brennan,96,45561
7576,Justin Mason,100,62628
7577,James Mckenzie,77,9771
7578,Megan Jones,56,8296
7579,William Johnston,83,59399
7580,Jordan Brown,50,99618
7581,Robert King,49,1301
7582,Joan Smith,18,80978
7583,Colleen Saunders,3,50868
7584,Andrew Moreno,30,23759
7585,Bradley Thomas,95,3374
7586,Allison Bishop,60,89068
7587,Charles Clements,89,25077
7588,Corey Castaneda,46,71961
7589,Christina Brown,21,87345
7590,Anne Miller,80,30527
7591,Gabriela Gordon,31,45654
7592,Paul Acosta,22,4145
7593,Sandra Shelton,89,32910
7594,Javier Underwood,1,80320
7595,Jessica Garcia,96,56742
7596,Nancy Davis,38,89219
7597,James Bryan,7,59309
7598,David Williams,52,92864
7599,Ryan Sanford,1,58327
7600,Emily Miller,38,28061
7601,Christine Smith,52,29978
7602,Dawn Bates,36,28829
7603,Katelyn Rogers,42,62769
7604,David Morgan,48,5661
7605,Lucas Smith,5,36312
7606,Mrs. Priscilla Lopez,1,21813
7607,Jennifer Sullivan,56,73768
7608,Kimberly Wheeler,58,65108
7609,Kevin Bonilla,8,86010
7610,Kevin Brewer,23,61462
7611,Meredith Brown,20,7273
7612,Jennifer Arroyo,3,53652
7613,Nicholas Sanchez,17,31228
7614,Amy Dean,44,78438
7615,Diane Tucker,51,23241
7616,Christopher Paul,23,31894
7617,Steven Harris,46,6729
7618,Gina Vargas,47,66422
7619,Donald Pacheco,95,1166
7620,Heather Caldwell,78,74460
7621,Justin Leblanc,41,53309
7622,Douglas Richardson,10,15323
7623,Sharon Davis,22,46512
7624,Connor Keith,15,62727
7625,Elizabeth Ward,99,20798
7626,Jeffrey James,23,29524
7627,Amy Murphy,22,92721
7628,Erica Gibson,46,96432
7629,Edgar Barnes,86,80928
7630,Shane Rivera,14,81477
7631,Glenn Zhang,86,83930
7632,Francisco Jackson,45,92115
7633,Steven House,53,77562
7634,Amanda Davidson,49,31021
7635,Amber Maldonado,98,30201
7636,Paula Vasquez,56,37841
7637,Kelly Gonzalez,83,36088
7638,Frank Owen,53,5690
7639,Wyatt Garcia,97,4883
7640,Melvin Hill,39,2968
7641,Loretta Thomas,72,25790
7642,James Castro,14,45951
7643,Holly Payne,77,79574
7644,Lindsey Smith,45,11340
7645,Mr. Carl Gardner MD,58,38248
7646,George Mccarthy,87,81941
7647,Leah Trevino,21,43060
7648,Jessica Hill,32,61366
7649,Jessica Curry,35,45928
7650,Crystal Stephenson,3,47502
7651,John Contreras,88,18495
7652,Emily Taylor,66,45484
7653,Donna Francis,23,77162
7654,Melanie Martin,89,23619
7655,Michael Hawkins,40,94510
7656,Courtney Walker,63,70901
7657,Ashley Williams,82,81568
7658,Alexandra Harper,47,76261
7659,Miss Amy Boyd MD,15,16056
7660,Jody Young,65,69670
7661,Troy Allen,64,96269
7662,Carla Robinson,56,31343
7663,Denise Riley,24,85373
7664,Lauren Graham,29,89920
7665,Jeffery Brown,38,9762
7666,Desiree Shepherd,91,18395
7667,Derrick Keller,62,7954
7668,William Rivas,13,40396
7669,Renee Burke,3,10385
7670,David Lynch,22,70182
7671,Michael Miller,89,71455
7672,Richard Chapman,56,43762
7673,Maria Carson,65,15308
7674,Donald Davidson,29,67388
7675,Peter Maldonado,37,79406
7676,Phillip Walker,52,21230
7677,Ruth Schmitt,2,56322
7678,Daniel Sutton,17,35262
7679,Lisa Kirk,83,23168
7680,Crystal Rodriguez,15,71517
7681,Donna Allen,80,49411
7682,Robert Jones,31,40862
7683,Danielle Mendoza,58,22335
7684,George Davis,87,12768
7685,Edward Hartman,53,87245
7686,Shelly Cuevas,64,72111
7687,Tiffany Garcia,3,61509
7688,Sara Smith,59,4670
7689,Leslie Martin,99,19158
7690,Timothy Garcia,47,23253
7691,Jon Wall,44,92116
7692,Brenda Griffith,13,26583
7693,Alexander Lowery,14,85472
7694,Jennifer Murphy,61,20723
7695,Lisa Silva,77,95891
7696,Derek Wilson,25,70513
7697,Gloria Martin,9,84329
7698,Anna Jones,58,37366
7699,Jodi Lawson,83,20843
7700,Jeffrey Cochran,17,89328
7701,Douglas Lopez,51,37065
7702,Calvin Adkins,50,43821
7703,Rodney Hopkins,30,23034
7704,Cassandra Parker,86,65708
7705,Kevin Day,71,92504
7706,Corey Phillips,76,57358
7707,Shannon Young,17,52439
7708,Barry Reed,38,99170
7709,James Russell,34,64306
7710,Amber Stanley,71,47510
7711,Paul Colon,16,21646
7712,Kelsey Higgins,9,49508
7713,Grace Newman,4,65197
7714,Crystal Kennedy,68,77414
7715,Robert Pitts,58,75405
7716,Mary Adams DVM,97,98188
7717,Mrs. Shannon Glass MD,65,68157
7718,James Odonnell,12,35669
7719,Anne King,85,23165
7720,David Parker,7,7542
7721,Joseph Parrish,31,91015
7722,Keith Garcia,44,86751
7723,Carly Hoover,15,42004
7724,Michele Berry,26,91747
7725,Carrie Bates,5,97240
7726,Nancy Mooney,6,89656
7727,Theresa Mathis,20,45099
7728,Corey Brown,6,41778
7729,Sandra Mack,41,46954
7730,Crystal Whitehead,22,44693
7731,Gregory Schwartz,8,4317
7732,Teresa Williams,44,74650
7733,Isaac Jefferson,26,61290
7734,Alex West,86,29137
7735,Sarah Carter,83,10615
7736,Kurt Rosales,23,8257
7737,Cynthia Wallace,17,62072
7738,Dawn Berry,31,46175
7739,Vanessa Riddle,40,94849
7740,Brittany Henderson,11,84288
7741,Christine Austin,94,8799
7742,Jeremy Avila,44,46859
7743,Brandy Estrada,24,72316
7744,Mike Wilson,6,82561
7745,Morgan Cook,75,81225
7746,Brenda Sanchez,61,69599
7747,Danielle Mitchell,87,27208
7748,Whitney Stone,49,49509
7749,Melanie Newman,74,7337
7750,Cameron Bolton,74,5740
7751,Sarah Torres,58,98065
7752,Benjamin Mathis,27,7938
7753,Christie Franklin,41,98051
7754,Jennifer Aguirre,95,92549
7755,Barbara Edwards,50,42639
7756,Alexandra Hanna,61,21723
7757,Dr. Melissa Wilson,90,41179
7758,Margaret Foley,50,73501
7759,Matthew Brandt,80,86175
7760,Tammy Parsons,61,24358
7761,Brenda Jackson,21,13548
7762,Ian Knight,31,1828
7763,Joshua Johnson,24,14319
7764,Andrew Snyder,48,3423
7765,Jared Jenkins,65,25668
7766,Shane Mckenzie,90,63967
7767,Cody Marshall,27,50991
7768,Richard Roberts,80,63903
7769,Barbara King,31,88982
7770,Jennifer Lopez,51,87996
7771,Ann Hull,58,80544
7772,Taylor Herrera,8,69070
7773,Michelle Santos,11,19402
7774,Sarah Figueroa,8,16459
7775,Gina Murphy,25,6919
7776,Roberta Hall,36,27964
7777,Kyle Kirby,83,44373
7778,Michael Powell,19,54565
7779,Rebecca Anderson,91,5761
7780,Michael Colon,32,87379
7781,Douglas Olsen,9,52436
7782,Brianna Hale,36,51568
7783,Alison Peterson,44,70851
7784,Elijah Williams,44,87605
7785,Casey Jennings,42,75454
7786,Margaret Gutierrez,19,35094
7787,Jenna Estrada,8,20299
7788,Nicholas Patel,3,52223
7789,Sierra Gonzales,58,1905
7790,Kylie Walsh,67,79154
7791,Kimberly Lopez,78,59639
7792,Richard Jones,72,65148
7793,Mrs. Renee Mckee,74,43319
7794,Kristen Watson,57,51989
7795,Devon Morales,33,96822
7796,Jeffrey Osborn,90,64276
7797,Donald Glover,63,22119
7798,Ronald Tucker,59,94183
7799,Chad Berry,6,66688
7800,Christopher Miller,81,32877
7801,Victor Stevenson,91,26940
7802,Samantha Valencia,26,63287
7803,Cynthia Grant,72,74389
7804,Trevor Kelly,94,77938
7805,Kristen Clark,66,79484
7806,Paula Knight,98,62167
7807,Danielle Hernandez,57,34060
7808,William Fitzgerald,46,97430
7809,Cynthia Roberts,34,2381
7810,Bryan Martinez,31,50839
7811,Devin Miranda,76,54402
7812,Mary Spencer,91,22919
7813,James Hodges,8,61366
7814,Samantha Smith,99,45028
7815,Dalton Kennedy,18,99533
7816,Joseph Smith,51,96395
7817,Melissa Wagner,45,93013
7818,Malik Morris,25,34684
7819,Angela Hernandez,96,56458
7820,Joshua Ewing,28,83640
7821,Justin Martinez,47,65978
7822,Sarah Snyder,83,29667
7823,Robert Thomas,45,8071
7824,Steven Henderson,50,91312
7825,Sarah Jackson,79,36333
7826,Kimberly Schmidt,68,55417
7827,Sandra Anderson,33,51812
7828,Amy Johnson,98,52559
7829,Robin Cardenas,61,58147
7830,Ricardo Barnes,68,73209
7831,Kaitlyn Martin,54,3487
7832,Jessica Foster,70,59494
7833,Terrence Bates,30,73584
7834,Brian Christensen,55,72642
7835,Donald Juarez,32,68093
7836,Wesley Diaz,35,83445
7837,Gabriel Fletcher,65,9519
7838,Amanda Hudson,78,87034
7839,William Mason,42,24623
7840,Brad Preston,13,6584
7841,Joshua Valencia,40,69277
7842,Angel Clark,59,90680
7843,Kenneth Crawford,2,24601
7844,Sarah Jones,70,52078
7845,Jennifer Colon,60,56279
7846,Aimee Green,37,21721
7847,Eric Heath,53,67679
7848,Juan Marshall,45,34264
7849,Carlos Friedman,21,59750
7850,Tyler Grant,75,42927
7851,Stephanie Dominguez,77,72952
7852,Becky King,13,78914
7853,David Church,51,25639
7854,Shannon Gaines,92,23333
7855,Damon Stevens,65,7824
7856,Jessica Mcguire,6,55773
7857,Sean Powell,48,69735
7858,Gregory Byrd,91,81384
7859,Antonio Moore,73,33250
7860,Theresa Mcdonald,35,24007
7861,Jermaine Gonzalez,36,28773
7862,Calvin Keller,1,90961
7863,Linda Jones,61,94295
7864,Jordan Ramirez,85,62264
7865,Nicole Floyd,61,72790
7866,Cathy Valenzuela,73,13625
7867,Kenneth Lopez,76,16103
7868,Miss Jaime Meyer,32,26860
7869,Jeffrey Oneill,93,73194
7870,Chad Powers,20,11007
7871,Curtis Dean,10,4176
7872,Anna Powers,54,25007
7873,Kristi Reid,17,40477
7874,Jordan Miller,54,55533
7875,Michael Scott,30,54368
7876,Elizabeth Lopez,95,24604
7877,Robert Ellis,19,98847
7878,David Vega,74,74555
7879,Randall Dyer,31,5012
7880,Jesse Davis,99,98986
7881,Susan Allen,68,74246
7882,Jeffery Anderson,64,30046
7883,Taylor Hunter DVM,31,15129
7884,Tammy Hale,70,93976
7885,Logan Martinez,94,43148
7886,Amy Brown,49,22243
7887,Julie Wells,97,5317
7888,Mary Duran,35,37299
7889,Jonathan Stewart,59,65112
7890,Alexis Rollins,12,46688
7891,Richard Smith,30,30646
7892,Meghan Leon,13,27837
7893,Mary Hernandez,35,45832
7894,David Galvan,20,77729
7895,Richard Olsen,34,43001
7896,Jacob Miller,9,5575
7897,Lori Beltran,41,43185
7898,Ashley Phillips,7,18364
7899,Jennifer Macdonald,64,28791
7900,Melissa Wright,87,86380
7901,Kyle Barnes,34,19247
7902,Gabrielle Lopez,44,41229
7903,Brian French,89,21943
7904,Stephen Schultz,35,13996
7905,Karen Morton,19,49801
7906,Jermaine Jones,93,22280
7907,Bryan Randolph,61,58144
7908,Lydia Anderson,16,52463
7909,Deborah Williams,32,55749
7910,Douglas Macias,89,97267
7911,Mr. Connor Baker,59,45832
7912,Brandon Moore,12,34830
7913,Yvette Thompson,29,45744
7914,Justin Cross,51,68724
7915,Joseph King,89,15101
7916,Philip Mercado,6,69917
7917,Brandon Owen,95,12844
7918,Valerie Valentine,94,12749
7919,Abigail Jimenez,30,48642
7920,Brian Edwards,23,73347
7921,Breanna Payne,83,52219
7922,Mrs. Melissa Williams,26,60334
7923,Sharon Edwards,78,58377
7924,Megan Wagner,36,48867
7925,Michael Mclaughlin,42,55891
7926,Amy Gilmore,92,69144
7927,Robert Coleman,10,40868
7928,Joshua Hall,20,55432
7929,Brenda Martin,77,27324
7930,Nicole Campbell,1,73221
7931,Megan Barron,67,82345
7932,Kevin Johnson,13,5838
7933,Sheryl Harrison,31,31752
7934,Mackenzie Harris,78,78455
7935,Edwin Carpenter,35,37619
7936,Christopher Edwards,62,25144
7937,Toni Murphy,53,12450
7938,Deanna Fisher,12,68499
7939,Jason Hobbs,30,32747
7940,Miss Tammy Bush,23,41208
7941,Lisa Jones,33,67309
7942,Michelle Pierce,9,13074
7943,John Mckinney,47,14310
7944,Barbara Curry,39,17106
7945,Leah Martinez,47,1069
7946,Brian Bowman,93,16846
7947,Nicole Singh,15,58370
7948,Jacob Jones,55,76673
7949,Amy Williams,1,26744
7950,Daniel Tyler,31,96708
7951,Stephanie Baker,76,97238
7952,Amanda Cobb,23,36910
7953,Carol Cooper,23,90599
7954,Amy Walters,34,26472
7955,Andrew Lam,6,60756
7956,Johnathan Morton,92,82903
7957,James Goodwin,28,12970
7958,Jason Bradley,97,50599
7959,Manuel Richardson,88,51054
7960,Jennifer Bennett,16,35018
7961,Brian Rivera,42,45108
7962,Christopher Hill,33,2385
7963,Charles Williams,60,64377
7964,Timothy Williams,80,87889
7965,Michelle Jones,26,89703
7966,Brian Brewer,95,60437
7967,Manuel Burke,62,45294
7968,Brian Mcdonald,48,65526
7969,Daniel Johnson,63,75356
7970,Michael Jordan,8,57446
7971,Renee Clark,30,55138
7972,Connor Tanner,65,59152
7973,Rodney Berry,40,50617
7974,Cindy Nunez,2,80159
7975,Timothy Hall,90,60136
7976,Austin Rodriguez,78,79520
7977,Amy Gardner,92,84924
7978,William Miranda,67,40253
7979,Frank Gregory,40,53709
7980,Ann Hernandez,17,8130
7981,Joseph Guerra,92,7055
7982,Lisa Perez,9,40310
7983,Nancy Harris,16,7516
7984,Jessica Johnson,51,25722
7985,Charles Gomez,6,17029
7986,Sandy Moore,61,43872
7987,Patricia Lucas,90,83441
7988,Michael Owens,27,75746
7989,Christina Miller,93,61898
7990,Ryan Peters,13,99034
7991,Martin Owens,18,95515
7992,Jodi Greene,14,98551
7993,Courtney Rivera,68,39806
7994,Lauren Steele,54,10123
7995,Cassandra Jimenez,6,5845
7996,Kimberly Short,34,1264
7997,Gloria Gilbert,94,42449
7998,Kaylee Bryan,22,27955
7999,George Pearson,41,93931
8000,John Bennett,95,47916
8001,John Ruiz,68,44915
8002,Chelsea Griffin,87,73745
8003,Sheila Wyatt,49,88655
8004,Valerie Wood,1,80162
8005,Amy Lam,30,56372
8006,Pamela Diaz,49,18207
8007,Michael Daugherty,77,5466
8008,Michael Stafford,67,31021
8009,William Scott,28,33456
8010,Michael Harding,100,86753
8011,Alexis Butler,51,60064
8012,Lori Calderon,47,12770
8013,Daniel Giles,91,11051
8014,Danielle Cruz,88,73933
8015,Lindsay Romero,47,9733
8016,Paul Nelson,94,22948
8017,Paula Carpenter,23,37931
8018,Kenneth Wright,75,56767
8019,Kimberly Singh,40,21175
8020,Matthew Perry,33,96951
8021,Timothy Smith,35,81512
8022,Yvette Hill,73,73834
8023,Kevin Raymond,99,44477
8024,Anthony Wilcox,82,58934
8025,Bryan Williams,9,8914
8026,Ian Mcintosh,61,81181
8027,Olivia Green,28,54095
8028,Kayla Johnson,11,91575
8029,Monica Lester MD,94,43665
8030,Samantha Kelley,25,12063
8031,John Barron,83,94423
8032,Annette Carter,53,66422
8033,Sheryl Allen,1,95634
8034,Victoria Gay,76,97858
8035,Brandy Mercer,91,19054
8036,Monica Joseph,59,30015
8037,Samuel Simmons,13,54724
8038,Diane Hoffman,64,91087
8039,Julie Taylor,98,42421
8040,Michelle Ruiz,45,77231
8041,Edgar Warner,16,21015
8042,Crystal Wang,69,88490
8043,Robert Olson,88,25998
8044,Angela Hall,6,99752
8045,Brittany Reese,34,24357
8046,Mark Parks,88,46132
8047,Julia Rivera,52,23761
8048,Hailey Perez,68,94166
8049,Rebecca Ruiz,14,81437
8050,Christopher Chandler,87,9328
8051,Mark Smith,78,86671
8052,Christina Carr,88,29738
8053,Tasha Johnson,91,4985
8054,Toni Gilbert,81,25428
8055,Peter Lopez,83,1835
8056,Erica Wilson,5,64188
8057,Kristen Oconnor,32,74509
8058,Michael Hampton,68,25582
8059,Lee Moreno,34,60841
8060,Brent Morton II,90,55704
8061,Edward Schultz,39,11018
8062,Courtney Baker,4,71860
8063,Nicholas Combs,21,3183
8064,Victoria Nguyen,20,68383
8065,Brian Jones,27,91084
8066,Christopher Wood,100,53071
8067,Shawna Morgan,11,65904
8068,Erika Morgan MD,97,13659
8069,Amy Roberts,100,56121
8070,George Duke,75,62489
8071,Michael Parrish,27,81895
8072,Cheryl Pruitt,18,94919
8073,Jennifer Hunter,11,92091
8074,Lauren Irwin,25,78633
8075,Heather Zuniga,15,69872
8076,Teresa Cole,56,5168
8077,Austin Joseph,29,93026
8078,Peter Murray,46,18111
8079,Daniel Allen,64,10936
8080,Tracy Stone,24,41748
8081,Margaret Rodriguez,41,42036
8082,Gene Conley,93,35827
8083,Melissa Taylor,83,69407
8084,Ms. Amanda Scott,100,43078
8085,Brenda Morse,12,5143
8086,Nicholas Jones,10,92195
8087,Michelle Martin,88,66408
8088,Chloe Hayes,13,71433
8089,Anne French,60,4329
8090,William Bailey,13,38063
8091,William Anderson,51,70337
8092,Tiffany Thomas,77,78071
8093,Miss Carrie Smith,15,93869
8094,Margaret Myers,7,24024
8095,Eric Holt,80,28372
8096,Susan Fletcher,4,90722
8097,Dr. Kathryn Stephenson DVM,32,11912
8098,Jermaine Bishop,58,58793
8099,Robert Sharp,60,15814
8100,Vernon Powell,77,35548
8101,Barbara Wilson,20,43251
8102,Roy Cruz,60,55377
8103,Brittney Moreno,32,13456
8104,Robert Castillo,59,6113
8105,Gregory Hess,28,55117
8106,Dawn Fritz,26,81961
8107,Shannon Walter,35,30389
8108,Katherine Carter,24,84132
8109,Michele Lynn,15,26835
8110,Brandon Gonzales,46,36048
8111,Jerry Thomas,50,73035
8112,Jessica Herrera,82,44486
8113,Taylor Butler,67,30040
8114,Daniel Gordon,58,56435
8115,Laurie Washington,15,86871
8116,Brian Larson,59,59934
8117,Paul Allen,70,73787
8118,Kayla Sutton,39,45159
8119,Robert Castillo,50,14342
8120,Jacqueline Lopez,92,78010
8121,Jessica Reeves,38,37377
8122,Samantha Best,90,31866
8123,Jose Coffey,66,91488
8124,Richard Pena,24,7306
8125,Greg Lee,93,51331
8126,Ian Harris,47,12654
8127,Jason Hanson,8,17258
8128,David Walker,2,18015
8129,Brandon Kent,48,90837
8130,Glenda Anderson,66,18162
8131,Edward Friedman,10,55731
8132,Nicole Murillo,65,17929
8133,Julie Middleton,83,33560
8134,Alexis Singh,47,52192
8135,Wendy West,72,4333
8136,Anthony Wilson,79,43059
8137,Joel Hayes,39,71798
8138,John Tate,46,93951
8139,Michelle Morris,71,59404
8140,Laura Clark,54,32255
8141,Megan Jones,41,90691
8142,Yolanda Rivera,8,39090
8143,Amanda Wright,25,2034
8144,Cheryl Clayton,31,78058
8145,Janet Macias,12,38322
8146,Jose Anderson,83,66382
8147,Michael Beasley,74,32560
8148,Melissa Anderson,45,54207
8149,Matthew Rodriguez,16,91891
8150,Jennifer Franklin,32,25893
8151,Jenny Garcia DDS,11,46319
8152,Samantha Boyd,56,73520
8153,David Bauer,31,55452
8154,Lauren Vang,54,75470
8155,Jeffrey Roman,97,6345
8156,Ryan Nelson,55,21474
8157,Amanda Morales,19,48296
8158,Logan Mccann,66,56842
8159,Mandy Lucas,58,49597
8160,Patricia Nelson,24,60217
8161,Emma Nguyen PhD,34,96906
8162,John Woods,47,46172
8163,Teresa Cohen,35,77925
8164,Juan Burgess,36,39202
8165,Brandon Woodard,57,33636
8166,Steven Bradley,20,18349
8167,Matthew Jones,32,92627
8168,Robert Watson,20,44505
8169,Ronald Singh,27,90593
8170,Karen Thomas,37,30538
8171,Samantha Ballard,5,88753
8172,Jason Reilly,49,72756
8173,Anthony Warren,17,62687
8174,Nathan Nicholson,82,77170
8175,Scott Diaz,30,82740
8176,Kenneth Mullins,64,37658
8177,Isaiah Gonzales,77,67991
8178,Jeffrey Bernard,86,68830
8179,Sandra Brown,69,68654
8180,Mike Acosta,96,13790
8181,Steven Trujillo,56,29654
8182,Emily Frazier,17,67440
8183,Randall Nelson,53,48595
8184,Tanya Vasquez,71,15397
8185,Frances Jackson,55,5778
8186,Danny Davis,11,36039
8187,Kirk Hill,50,39448
8188,James Moon,82,59907
8189,Mrs. Lindsay Johnson,55,77875
8190,Timothy Sosa,31,55295
8191,Jeffrey Stein,67,41575
8192,Scott Hicks,73,20529
8193,Michael Lutz,73,50316
8194,Antonio Williams,83,66163
8195,Jasmine Patrick,34,90002
8196,Jack Clark,34,64326
8197,Danny Harris,37,65037
8198,Robert Porter,48,78682
8199,Timothy Richardson,69,49553
8200,Kevin Ellis,50,47786
8201,Jason Smith,31,28853
8202,Jeremy Rich,59,13636
8203,David Booth,63,85650
8204,Thomas Lewis,41,3019
8205,Brian Smith,17,18237
8206,Katrina Watts,18,41841
8207,Sandra Brown,20,32478
8208,Jeanne King,67,39833
8209,Michele Franklin,2,51390
8210,Sandra Sanchez,36,62527
8211,Richard Foster,88,85817
8212,Matthew Pena,68,38299
8213,Patrick Ingram,4,49105
8214,Bradley Gordon,10,16025
8215,Betty Hodge,90,20900
8216,Brandon Hall,24,4445
8217,Linda Novak,32,77375
8218,Raymond Parker,65,70711
8219,Shelly Williams,98,45254
8220,Troy Hopkins,13,37716
8221,Donna Shelton,87,15999
8222,Samantha Allen,34,54002
8223,Kimberly Silva,62,12824
8224,Amanda Johnson,14,7349
8225,Kimberly Butler,31,38473
8226,Janet Weber,44,8003
8227,Matthew Martin Jr.,94,90282
8228,Lori Castaneda,93,38570
8229,Adam Weeks,29,78080
8230,Corey Burns,62,44142
8231,Dawn Larson,75,80098
8232,Wyatt Ward,59,69250
8233,Michelle Sparks,35,68174
8234,Matthew Villanueva,46,41771
8235,Jose Chambers,80,15836
8236,Crystal Ward,57,92310
8237,Elizabeth Williams,84,21647
8238,William Brewer,4,61125
8239,Joshua Adams,63,90438
8240,Eric Williams,35,15024
8241,Christopher Hansen,22,53283
8242,Whitney Owen,52,50576
8243,Bryan Smith,28,59842
8244,Maria Ortiz,46,8028
8245,Natasha Santos,64,49204
8246,David Garrett,30,3006
8247,Jason Harding,16,2386
8248,Lori Strickland,8,85290
8249,Megan Hernandez,81,90375
8250,Christine Mcclain,57,91303
8251,Shane Dixon,80,18446
8252,Karen Nelson,93,45490
8253,Amanda Rodriguez,65,9150
8254,Jose Hester,54,40924
8255,Elizabeth Clark,23,62058
8256,Elizabeth Simmons,13,3241
8257,Melissa Porter,35,51163
8258,James Rogers,6,70258
8259,Timothy Wallace,16,2239
8260,Kristen Reyes,69,8064
8261,Peter Mann,86,58454
8262,Jeffrey Thompson,13,98245
8263,Kara Dyer,92,86802
8264,Heidi Norman DDS,91,89431
8265,Katrina Flores,18,3403
8266,Joshua Taylor,16,84204
8267,Sarah Roberts,71,24263
8268,Erica Brooks,36,11075
8269,Nicole Moody,14,90670
8270,Alexis Mason,78,19813
8271,Valerie Vazquez,2,39680
8272,Shawn Caldwell,75,67696
8273,Michael Hartman,71,96654
8274,Kelly Fernandez,85,90372
8275,Caleb Stevenson,74,25964
8276,Jonathan Lloyd,26,33376
8277,Vernon Aguilar,70,64623
8278,Matthew Brown,53,52066
8279,Garrett Smith,68,68959
8280,Jeffrey Johnson,89,81142
8281,Charles Cohen,48,42709
8282,Julie Stein,51,94765
8283,Dana Woodard,100,59628
8284,Clayton Carey,83,26725
8285,Lawrence Scott,25,70108
8286,Rachel Hanna,90,66275
8287,Jennifer Blankenship,5,82501
8288,Richard Shelton,100,6105
8289,Danielle White,11,20721
8290,Sara Hoffman,62,93983
8291,Susan Moore,14,79841
8292,Justin Thompson,15,23744
8293,Daniel Neal,55,66138
8294,Ellen Elliott,6,74928
8295,Stephen Perez,41,5792
8296,Jeffrey Williams,50,69775
8297,Kylie Jones,54,37406
8298,James Fleming,35,70730
8299,Emily Moran,83,87512
8300,Edward Greene,58,56753
8301,Anthony Hatfield,37,69911
8302,Jennifer Johnson,95,54275
8303,Devin Singleton,48,85476
8304,Peter West,17,20799
8305,Mr. Kevin Jenkins,91,90349
8306,Aaron Randall,48,52118
8307,Frank Miller,76,48397
8308,Karen Walker DDS,85,7575
8309,Fred Vincent,35,59779
8310,Brandon Horn,48,40652
8311,Morgan Smith,11,79076
8312,Mrs. Brianna Smith,72,94376
8313,Jennifer Johnson,11,73636
8314,Aaron Stanley,92,72711
8315,Carlos Simmons,63,65482
8316,Thomas Jensen,81,29038
8317,Daniel Parker,56,85550
8318,Brandi Boyd,6,45888
8319,Christopher Warner,78,78517
8320,Kevin Thompson,28,95260
